title,text,class,subject,date
WATCH: Why NFL Players Taking A Knee Is Total Bullsh*t…It’s Really About “Trump-Derangement-Syndrome”,"Outspoken conservative Paul Joseph Watson is, as usual,  spot on  with his analysis of what is happening today with the overpaid, petulant athletes in the NFL who are  taking a knee  during our national anthem, as a way to protest the  injustices  against blacks by cops. Watson points out that while they re protesting the deaths of blacks at the hands of cops in their communities, they completely ignore the rampant black on black crime and the actual high crime rates by blacks in the cities where the alleged  injustices  are taking place. Watson also claims the NFL players are ignoring the fact  that white people are more likely to be shot dead by cops  than blacks.This week, NFL players and even some coaches, turned their ire against President Donald Trump for daring to suggest that NFL owners should be taking disciplinary action against players who disrespect our flag that represents the lives sacrificed by so many brave men and women who died giving them the right to protest.Paul Joseph Watson reminds Americans how prevalent violence is with many of the  thugs  who play in the NFL. Watson even suggests,  Maybe they all hate the police so much because the cops are the only ones stopping them from beating up their own wives and girlfriends. This new incarnation of  take a knee  isn t about protesting police murders of black people.  There haven t even been any high-profilee cases of that for months.  It isn t about patriotism. It isn t about free-speech.  It s just the latest manifestation of mass hysteria of Trump-derangement-syndrome. Watch: ",0,left-news,"Sep 25, 2017"
BIZARRE 2006 FILM Starring Former White House Staffer OMAROSA Surfaces With Crazy Plot Around Stealing Donald Trump’s Hair,"There are conflicting reports about why the outrageous Omarosa Manigault Newman is leaving her undefined job at the White House. It was first reported that she was escorted out of the White House by Secret Service after General Kelly had enough of her nonsense, and fired her. Omarosa appeared on Good Morning America the following day to refute those claims, saying she resigned from her job and was not fired or escorted out of the White House as reported. So who is Omarosa, and why is she such a polarizing figure? Does this 2006 video that just emerged offer any clues?A pop-culture polymath sent Page Six a link to  Soul Sistahs,  an ultra-camp, hyper-kitsch, uber-low-budget 10-minute sci-fi short film.While the plot is virtually incomprehensible, as far as we can tell it focuses on an intergalactic yenta in a housecoat who kidnaps Omarosa in an attempt to steal Donald Trump s hair as part of a difficult-to-understand get-rich-quick scheme.The mini-flick was made back in 2006   two years after Omarosa shot to fame on Trump s NBC show  The Apprentice. In this vaguely  Barbarella -inspired work, the aging villain drugs Omarosa by feeding her spiked cake, whereupon the red PVC-clad former director of communications for the Office of Public Liaison goes off on a motorcycle to steal the future president s hair in a showdown on top of a CGI-created Trump Tower.The film, which has been viewed a mere 6,000 times   as our source put it:  It s a cult classic. I m the cult    was made by former In Touch Weekly photo director Michael Todd, tabloid veteran Matt Coppa and his brother Andrew Coppa.   NYP ",0,left-news,"Dec 16, 2017"
Maxine Waters Makes Teens Chant ‘Impeach 45′ at ‘Teen Vogue Summit’: ‘Let’s talk about it in church’ [Video],"Shame on Teen Vogue! Maxine Waters was a guest of Teen Vogue and was interviewed about why she s calling on young teens to resist our president. This sick behavior by a grown woman smells like sedition. Just read the answer to the question below:Teen Vote asked: What advice would you give to burgeoning young activists who want to help the #resist movement and create effective political change? What can citizens do you help you as a congresswoman achieve change?MW: There are several things that can be done. I love that they dominate social media, and the way that they can communicate with people [by sharing] what I m doing and retweet what I m doing. Every time they bring another person in to listen and to read about what is going on, we gain another supporter, who not only can continue to speak up and convince other people that we have to bring down this president, but now I know they will become voters and that they re going to vote because they have investments in this political process. WE HAVE TO BRING DOWN THIS PRESIDENT Congresswoman Maxine Waters is desperate to  Impeach 45,  and she s pleading with teenagers to follow her example and push her political agenda in church, and everywhere else.Waters led a chant of  Impeach 45    her rally cry to unseat President Trump   at The Teen Vogue Summit in Los Angeles last weekend, before urging the mostly teenage female crowd to take on her cause and repeat her mantra everywhere they go. Impeach 45! That s right,  Waters said.  Let s sing that song all over this country wherever we are. Let s talk about it in the workplace, let s talk about it in our churches, let s talk about it with organized labor, let s get people coming to the forefront. Waters, 79, apparently believes that a mob of young girls, many not old enough to vote, chanting  Impeach 45!  will convince Republican lawmakers to reverse course on a plan to lower taxes for Americans, and to remove a president from their own party.So far, Waters  calls for her colleagues in Congress to impeach Trump have fallen on deaf ears. Lawmakers voted 364-58 against a resolution to consider the move this week, Fox News reports.Read more: American Mirror",0,politics,"Dec 10, 2017"
 WATCH: Jake Tapper Mocks Republicans HARD On CNN For Humiliating Failure To Pass Trumpcare,"House Republicans had seven years to come up with a plan superior to the Affordable Care Act and their plan is so bad that not even the GOP majority could pass it.After uselessly voting to repeal the Affordable Care Act over sixty times during those years in order to please their conservative base, Republicans appear to be chickening out from actually doing it.Because once the dubiously named American Healthcare Act passes, it would strip health care from over 20 million Americans, many of whom are Republican voters for some reason.The bill would also cause the price of healthcare to skyrocket, especially for senior citizens who would have to pay ten times as much as they do right now under the Affordable Care Act.Anyway, the vote on the Republican bill was scheduled for Thursday, but once Republican leadership realized that they could muster enough members of their own party to get the necessary number of votes, they canceled the vote.Seriously. Republicans control the House and they couldn t even bring up their own bill for an up or down vote. Simply put, it was a humiliating failure of epic proportions.Once Donald Trump found the egg on his face, he immediately demanded that House Republicans vote on Friday. And so we now wait for the moment when Trump suffers a major policy defeat because Republicans discovered that repealing the Affordable Care Act isn t such a great idea after all.Adding to the humiliation on Thursday was CNN anchor Jake Tapper, who pointed out how long Republicans have been having their collective wet-dream about repealing the signature achievement of America s first black president, and then mocked them for failing to do so. It turns out it s a lot easier for Republican leaders to say  repeal and replace  than to do it,  Tapper said. Seven years ago today, the Affordable Care Act or Obamacare was signed into law by President Obama and since that time Republicans have been planning, hoping, dreaming for this day, the moment where they could finally repeal Obamacare and replace it with their own solution to the nation s health care mess. They have had seven years to prepare for this day.Now weeks after optimistic talk from House leaders, declarations from White House secretary Sean Spicer that  the bill will pass the House tonight and there is no Plan B,  well, the bill was in such peril Republican leaders pulled it and postponed the vote. And what critics are calling an  embarrassing and ignominious move,  so humiliating, it signifies the only thing worse would have been to actually bring it to a vote where Republican leaders were apparently confident it would die. Here s the video via YouTube:If this bill fails to pass it will be a humiliating defeat for Trump and Republicans, but it will be a glorious victory for the American people and the millions who rely on the Affordable Care Act to help get and keep accessible and affordable health insurance.So as Friday approaches, Americans need to urge their Republican representatives to vote against the bill. Because if Trump is able to bully the holdouts into voting for it, he can bully them into voting for anything and then America is truly screwed.Featured image via Cagle",0,News,"March 23, 2017"
WATCH HERO Singlehandedly Shut Down Anti-Trump Protest: “Hey! This is library!” [Video],"The video below is one of the highlights from the protests last year. Protesters at the University of Washington were firmly reminded that their shouting in a library was not appreciated. This is epic!About two dozen social justice warriors gathered in the normally quiet zone, a couple students wielding megaphones, and began to chant  Who s got the power?   We ve got the power!   What kind of power?   Equal power! The small protest took place about an hour after the inauguration, says the description on the YouTube video uploaded by KING 5 s Alex Rozier.But just as the momentum is getting louder, a lone voice calling  Hey, hey   hey!  interrupts the protest. Everyone quiets down as the camera dramatically pans to a young man in a dark-blue buttoned up shirt and glasses. This is library!  he scolds them.The protesters are stunned into silence for several moments, though a few feebly call out insults, including one woman who seems to ask if he s going to go back to Beijing. The man turns and leaves.Read more: barstoolsports.com",0,left-news,"Dec 29, 2017"
 Angry Constituents Shame Republican By Turning Their Backs On Him During Town Hall,"Republicans should be ashamed of themselves and that s the exact message one GOP lawmaker clearly received during a town hall in Louisiana.On Wednesday, Senator Bill Cassidy insulted his constituents by arriving half an hour late to his own town hall. That gave voters extra time to get angrier.When he finally arrived, Cassidy tried to deliver a PowerPoint presentation about the supposed Republican plan to replace the Affordable Care Act, a plan that pretty much boils down to if you get sick and you can t afford health care you die.But once he entered the door, a woman made sure Cassidy knew about a kid who was uninsurable.Woman tells  this child is uninsurable,  pointing to child standing next to her, as @BillCassidy walks in. pic.twitter.com/pCP83E9Qbw  Caitlin Owens (@caitlinnowens) February 22, 2017Then they started chanted in favor of the Affordable Care Act.Now people are holding up signs to @BillCassidy saying  you re dodging the question,  some chanting  ACA  Caitlin Owens (@caitlinnowens) February 22, 2017As it turns out, most Americans support the Affordable Care Act. Over 30 million Americans have been able to get insurance because of the law. By repealing it, Republicans are handing down a death sentence to millions of people, many of whom are their own voters. Americans would also face financial ruin because of the repeal.Cassidy s constituents were not interested in hearing about a useless Republican plan so they shamed him by turning their backs on him during the presentation, which forced him to take questions instead.Constituents turn their back on @BillCassidy as he goes through a PowerPoint of his Obamacare replacement. One woman:  this is hypothetical  pic.twitter.com/bTVPj0t6iR  Caitlin Owens (@caitlinnowens) February 22, 2017The crowd demanded that Cassidy answer their questions and when it became clear that he s nothing but a coward who doesn t care about the health of Americans, one constituent warned him that he won t have a job after 2020.Chants of  yes or no  following this question, guy walks out yelling  2020, you re done  at @BillCassidy townhall pic.twitter.com/oLKbGuNGZn  Caitlin Owens (@caitlinnowens) February 22, 2017Cassidy s constituents also grilled him on Russia and Betsy DeVos and when the town hall ended, Cassidy was run out of the building with chants of  Do your job! Townhall ends, @BillCassidy says, and crowd starts chanting  do your job  pic.twitter.com/5RtVwvwCNo  Caitlin Owens (@caitlinnowens) February 22, 2017Here s the full town hall via YouTube.Republicans are not repealing the Affordable Care Act because they care about our healthcare. They only care about tearing down the legacy of America s first black president, a president who did something for the American people that Republicans refused to do even though many parts of the law were their ideas.Featured image via screenshot",0,News,"February 23, 2017"
Boiler Room EP #83 – Wouldn’t It Be Nice…,"Tune in to the Alternate Current Radio Network (ACR) for another LIVE broadcast of  The Boiler Room  starting at 6:00 PM PST | 8:00 PM CST | 9:00 PM EST for this special broadcast. Join us for uncensored, uninterruptible talk radio, custom-made for barfly philosophers, misguided moralists, masochists, street corner evangelists, media-maniacs, savants, political animals and otherwise lovable rascals.Join ACR hosts Hesher and Spore along with Stewart Howe and Daniel Spaulding of Soul of the East for the 83rd episode of BOILER ROOM. Dim the lights, dawn the headphones and indulge in a post-election special broadcast of Boiler Room with the crew. This week we re going over the pros and cons of a President Elect Donald J Trump. The good, the bad, the things to keep in mind and the potential backlash to keep eyes out for from both the establishment and those that opposed a Trump Presidency.Please like and share the program and visit our donate page to get involved!BOILER ROOM IS NOT A POLICTALLY CORRECT ZONE!  LISTEN TO THE SHOW IN THE PLAYER BELOW   ENJOY!Listen to  Boiler Room #83  on Spreaker.Reference Links:",0,US_News,"November 10, 2016"
OOPS! NEW BREAKING POLLS SHOWS DONALD TRUMP IS MORE POPULAR THAN JOHN MCCAIN WITH VETS,"McCain s war hero status is not in question with the American voter, but his service to our nation as a Senator is clearly an issue Donald Trump leads the GOP presidential field again this week, though controversial remarks about Sen. John McCain may have dented his popularity among RepublicansDonald Trump s rise in the Republican contest for the 2016 presidential nomination doesn t appear to have been slowed much   at least not yet   by the recent controversy over his criticisms of Arizona Sen. John McCain s war record last weekend. In fact, although Trump s favorable ratings among Republicans have declined, he is still ahead   and far ahead   when Republicans are asked to choose among the 16 currently announced candidates.In last week s poll, Donald Trump received the highest favorable ratings of any candidate from Republicans, apparently helped by his tough position on illegal immigration. This week, however, Trump s favorable ratings dropped 11 points, and his unfavorable rating has risen 15 points.DONALD TRUMP AND JOHN MCCAINA separate YouGov poll completed Wednesday suggests a reason why the McCain controversy may not have affected Trump as much as some expected. Two out of three Republicans view McCain as a war hero. But fewer say they have a favorable opinion of him. In fact, Republicans in that poll gave both Trump and McCain similar ratings.The differences between the Trump favorable ratings in the Economist/YouGov Poll and the daily poll are not significant.In addition, while a majority of Republicans (54%) think Trump should apologize for this statement about Trump:  He s not a war hero. He s a war hero  cause he was captured. I like people that weren t captured. OK? Perhaps he was a war hero, but now he s said some very bad things about a lot of people.  32% of Republicans believe he doesn t need to apologize. In fact, more Democrats than Republicans want Trump to apologize.Even more striking, veterans and those currently in the military are more likely to have favorable views of Trump than to have favorable views of McCain. 41% say they have favorable views of McCain, while more than half are favorable to Trump.Veterans are divided on whether Trump owes McCain an apology.While a core of Republicans appear to have coalesced around a Trump candidacy, the New York businessman has yet to cross the threshold of being viewed as a likely winner with many Republicans. More than three times as many Republican-identifying registered voters view Bush as the likely Republican nominee than say Trump is that person. 36% call Bush the likely winner, 11% choose Walker, and just 10% name Trump.Via: YouGov US",0,politics,"Jul 25, 2015"
 Justice Dept. Has Had Enough — Sues Ferguson Over Police Misconduct,"The Department of Justice laid down the law on Wednesday and announced that they have had enough and they are suing Ferguson for police misconduct. The decision to sue came after the Ferguson City Council voted on Tuesday to change the terms of a deal that had been negotiated over seven months.The DOJ began investigating Ferguson police after 18-year-old Michael Brown was killed by former police officer Darren Wilson. Although Wilson was cleared of any wrongdoing, federal authorities found a pattern of abuse and systematic racism within the department.For seven months federal authorities and the city hashed out a deal to fix the problems within the police department. In a tentative agreement the city agreed to hire consultants to train officials, require every officer to have a dash or body cam, abide by specific guidelines for when officers can stop and question people on the streets, along with a number of other things. On Tuesday, though, the city suddenly decided that they wanted to alter the agreement. Shortly after the vote, the feds released a statement: The Ferguson City Council has attempted to unilaterally amend the negotiated agreement,  Vanita Gupta, head of the agency s Civil Rights Division, said in a statement.  Their vote to do so creates an unnecessary delay in the essential work to bring constitutional policing to the city, and marks an unfortunate outcome for concerned community members and Ferguson police officers. On Wednesday, Attorney General Loretta Lynch dropped the lawsuit on the brilliant city council. She told reporters, We intend to aggressively prosecute this case and we intend to prevail.  She continued: The residents of Ferguson have suffered the deprivation of their constitutional rights, the rights guaranteed to all Americans, for decades. They have waited decades for justice. They should not be forced to wait any longer These violations were not only egregious, they were routine. They were encouraged by the city in the interest of raising revenue. They were driven, at least in part, by racial bias and they occurred disproportionately against African-American residents of Ferguson. The fact is, the city has failed the people of Ferguson on so many levels and now they are going to waste millions of dollars trying to fight the federal government because THEY tried to play fast and loose with the DOJ. They knew that their actions on Tuesday would result in litigation, but they took it as seriously as they take protecting people in their city.Hopefully, the citizens of Ferguson are able to get rid of each and every one of the council members who played a role in this vote. Featured image from Wikipedia",0,News,"February 11, 2016"
 Lindsey Graham Calls Out His Own Party; Says Republicans Aren’t Patriotic (VIDEO),"S.C. Senator Lindsey Graham has been a shining beacon in the Republican Party when it comes to the Russian hacking scandal. He knows that no matter what party it benefited, it s beyond dangerous to let a foreign government, especially a foreign nuclear power, gain control over our elections.On Sunday s Meet the Press, Graham laid down a pretty brutal truth bomb for Republicans, calling them  political hacks,  and unpatriotic. Most Republicans are condemning what Russia did. And to those who are gleeful about it   you re a political hack. You re not a Republican. You re not a patriot,  Graham said during an appearance on NBC News s  Meet the Press with Chuck Todd. We should all   Republicans, Democrats   condemn Russia for what they did. To my Republican friends who are gleeful, you re making a huge mistake,  Graham said.Graham added that he hopes Trump, who signaled in his campaign that he would work for a better relationship with the Kremlin, takes advantage of the chance to  make Russia pay a price  for trying to meddle in the election.Source: The Hill17 intelligence agencies have all come to the conclusion that Russia hacked our election and loaded social media with fake news. It was clearly enough to sway the election. Donald Trump has been in a general state of denial about it. On Saturday, he tweeted,  Intelligence stated very strongly there was absolutely no evidence that hacking affected the election results. Voting machines not touched.  But even his camp is starting to come around. However, they re blaming it on the Democratic National Committee for apparently making it too easy to get hacked. Of course, the Republican National Committee was also hacked, but the Russians and WikiLeaks chose to sit on those revelations, perhaps to use them for a later date?Graham expressed confusion about Trump s relationship with Russia. I don t know what drives him on Russia, but I do know this. That if our policies don t change vis a vis Russia, the worst is yet to come. And the Congress is going to have a different view on Russia than the president-elect does,  he said.Here s the video:Featured image via Riccardo Savi via Getty Images.",0,News,"January 8, 2017"
 The Toronto Star Published An ‘Unauthorized Database’ Of Things That Will INFURIATE Trump,"Trying to catch the liar of liars in a lie isn t hard. Getting him and his campaign to acknowledge that Trump is the liar of liars is. Same thing with bullying, but The New York Times put together a spread of all the bullyish things Trump has said and tweeted, and to whom. Now, the Toronto Star s Daniel Dale has been tracking Trump s lies for just six weeks, and the paper has compiled a complete list of those lies, which you can find here.There are literally hundreds of lies in Trump s speeches. They re not all 100% unique, but this is probably the final and ultimate proof that Trump will say anything to smear anyone, including his enemies, while keeping his supporters happy.Is there any presidential candidate in history that has lied this much? Tons of people claim Hillary is a master liar, but first, she s actually more honest than most politicians. Second, even if she could be considered anything like a master liar, she still could not compete with Trump the Liar in any way, shape or form.The Star put the lies into a whopping 20 categories: Clinton s policies, WTF, Daesh/Middle East, Clinton s record, African Americans/Inner cities, The Clintons  corruption, Rigged election, Trade/Economy, Health care, Trump s endorsements, Refugees/Immigration, Polls, Obama s record, The campaign, Russia, Trump s record, Taxes, Sex assault allegations, Clinton s health and Government corruption.They also compiled a list of the top 10 types of lies Trump has told and gave more detailed analysis, beginning with,  The electoral system is rigged.  Of course, it s rigged against him: After plummeting in the polls after the first two debates, Trump began to repeatedly question the fairness of the election.  Rigged  became his catchword.He claimed Hillary Clinton campaign workers hired  thugs  to cause violence at his rallies, twisting the evidence from an undercover video to unfairly disparage Clinton. He claimed there was widespread voter fraud in Philadelphia, Chicago and St. Louis   cities with large black populations that heavily favour Democrats.In Greeley, Colo., Trump told his supporters if they don t trust mail-in ballots, they should vote again in person. So, one did. Trump supporter Terri Lynn Rote, a 55-year-old from Iowa, was charged by police for suspicion of voting twice. Nobody s committing voter suppression and fraud quite like Trumpsters and Republicans.Another is,  Muslims are risky.  This touches on his assertions that we know nothing about refugees coming from Syria, who could be the great Trojan Horse of our time: His claims that Syrian refugees   99 per cent are Muslim   are terrorists plays to the fears of the  other,  even though they are extensively vetted and are predominantly women and children. And their numbers is nowhere near Trump s claims   about 13,000 have been admitted to the United States in 2016. The polls favour Trump.  Har de har har   Trump only looks at the polls he likes, and they re usually unscientific online polls or other dubious polls. Very few of the established, scientific polls favor him. Nevertheless: It seems clear Trump manipulates, exaggerates or makes up polls that make it sound as if he is doing better than he actually is. This  poll denialism  gives his supporters licence to dismiss negative polling data, suggests CNN.His false claims cast doubt on the legitimacy of mainstream polling   and perhaps even the vote itself. If supporters feel Trump should be doing better, then the idea of a rigged election seems more credible.On Oct. 24, he said  I won the last two debates, and every poll showed it.  In fact, every scientific poll showed that he lost.Of course, when unscientific online polls came out in his favour, Trump was quick to promote   and exaggerate   those numbers. But these are just a few of his biggest, most repeated lies. He has also:And so many more, just in the last six weeks! Yes, many of them are repeats, but lies are lies. If Trump sees this, he ll likely throw a livid fit about it and claim that the paper s lying, and continue to sell the myth that he s not the liar of liars being caught in a squillion lies.To see the full list and detailed analysis, click here.Featured image by Chip Somodevilla via Getty Images",0,News,"November 6, 2016"
THE ULTIMATE COMMUNITY ORGANIZER: IS YOUR NEIGHBORHOOD TOO WHITE? IS IT TOO RICH? Obama Plans To ‘Fix’ Them Using Government to Force Diversity,"Of course, the government will have to address that whole income inequality issue, because clearly every illegal alien or  underprivileged  American doesn t have the financial means to live in the wealthier communities or suburbs. Socialism is here, and unless we find someone in Congress willing to stand up to this  president, everything Americans have worked so hard for will likely be taken away by government force This is what you get when you put a community organizer in the White House   he tries to reorganize your community from Washington.Apparently, President Obama thinks your neighborhood may not be inclusive enough, so he has instructed his Department of Housing and Urban Development to issue a new rule called Affirmatively Furthering Fair Housing, which is designed to force communities to diversify.According to the Obama administration, in too many neighborhoods  housing choices continue to be constrained through housing discrimination, the operation of housing markets, [and] investment choices by holders of capital.  (Yes, that is a quote from an actual HUD document, not a bad undergraduate thesis on Karl Marx.)Under Obama s proposed rule, the federal government will collect massive amounts of data on the racial, ethnic and socioeconomic makeup of thousands of local communities, looking for signs of  disparities by race, color, religion, sex, familial status, national origin, or disability in access to community assets.  Then the government will target communities with results it doesn t like and use billions of dollars in federal grant money to bribe or blackmail them into changing their zoning and housing policies.This is not about blocking housing discrimination, which has been illegal since 1968. It is unlawful for someone to deny you a loan or prevent you from buying a home because of your race, creed or color. Socioeconomic status is   and ought to be   another matter. If you want to buy a nice house in the suburbs, you have to be able to afford it. Apparently, Obama thinks that s unfair discrimination by the  holders of capital. Putting decisions about how local communities are run in the hands of federal bureaucrats is an assault on freedom. Local autonomy is essential to liberty. As Milton Friedman put it in  Capitalism and Freedom,   If I don t like what my local community does, be it in sewage disposal, zoning or schools, I can move to another local community. . . . If I don t like what my state does, I can move to another. If I do not like what Washington imposes, I have few alternatives in this world of jealous nations.  Washington has no business imposing decisions about zoning and housing policies on thousands of local communities.The proposed rule could become an issue in the presidential race. HUD Secretary Julian Castro, the man assigned to implement this new policy, is on everyone s shortlist to be Hillary Clinton s running mate. Moreover, as National Review s Stanley Kurtz points out, collecting all the data will take time   which means decisions about how to use that data will be up to the next president, whoever that turns out to be.Local communities across the United States will be up in arms over this rule   and rightly so. The federal government should have no say over whether your neighborhood is too Jewish, or too Caucasian, or has too many married couples. But Republicans need to be very careful. Democrats want the GOP to rail against this rule and see it as an opportunity to paint the Republicans as the party that wants to protect the wealthy, white suburbs and keep out poor people of color.Conservatives need to make this absolutely clear: We believe Americans of all races, colors and creeds should be free to live wherever they want. And we want to help them do so by unleashing economic opportunity for those at the bottom so that more Americans can get better educations and better jobs and ultimately move to better neighborhoods.Under Obama, those opportunities have been disappearing for Americans at the bottom of our economy. While he talks a good game about inequality, the poor have gotten poorer while the rich have gotten richer on Obama s watch. During the Obama recovery, Americans in the top 5 percent of households (those with average incomes of more than $320,000) were the only group in the United States to see incomes rise from 2009 to 2013. Meanwhile, those worst hit were in the bottom 20 percent, who saw their real incomes fall by 7 percent on average. As American Enterprise Institute President Arthur C. Brooks explains ,  Our putatively progressive president has inadvertently executed a plutocratic tour de force. Having Washington micromanage the housing and zoning policies of thousands of local communities is not going to change this. The answer is not to force local governments to build affordable housing in affluent communities. The answer is to restore upward mobility in the United States so that more people can afford housing in affluent communities.Via: Washington Post ",0,left-news,"Jun 18, 2015"
“PEOPLE ARE HUGGING?”…”PEACEFUL PROTEST?” What The Media’s NOT Telling You About The Charlotte Riots [Video], ,0,politics,"Sep 22, 2016"
CLOAKED ORDER: Who’s Really Behind ‘New Authority’ for CIA Drone Strikes?,"21st Century Wire says Earlier this week, the mainstream media reported that the Trump administration granted the CIA a new  secret  authority broadening their ability to conduct drone strike operations against suspected terrorists. The new drone provision said to be without oversight from the Pentagon, was brought to our attention by  unnamed  sources published in the Wall Street Journal  But is this the full story?As big media rushed to condemn the Trump administration over the supposedly brand  new drone policy given to the CIA, the public has been left without a complete picture.While the new powers allowing the CIA to conduct larger-scale drone operations overseas should be of concern to the public   you have to wonder if it was truly issued by the Trump administration or already under place during the Obama administration.While it s no secret that Trump has openly discussed being tough on terror and might be involved with the CIA drone order in some capacity, we should also consider the fact that many Obama and Democratic Party loyalists would like nothing more than to paint the new president in a less than agreeable light, potentially looking to create a political tripwire to derail his first term.Over the past few years the Obama administration was said to be shifting more drone operations away from the CIA   but was that what really happened?In 2015, the NY Post published the following: President Obama secretly granted the Central Intelligence Agency more flexibility to conduct drone strikes targeting terror suspects in Pakistan than anywhere else in the world after approving more restrictive rules in 2013, according to a published report. The Wall Street Journal, citing current and former U.S. officials, reported that Obama approved a waiver exempting the CIA from proving that militants targeted in Pakistan posed an imminent threat to the U.S. In particular, the drone report outlined that while on the surface it appeared that Obama issued a directive to get rid of  signature strikes conducted by the CIA  many of the changes specified in the directive either haven t been implemented or have been works in progress. A signature strike can be conducted without presidential approval against any suspected militants.The NY Post then admitted that CIA had in fact a much broader latitude to target individuals under the Obama administration: The paper also reports that the CIA s Pakistan drone strike program was initially exempted from the  imminent threat  requirement until the end of U.S. and NATO combat operations in Afghanistan. The Bureau of Investigative Journalism reported the following drone statistics under Obama: Pakistan was the hub of drone operations during Obama s first term. The pace of attacks had accelerated in the second half of 2008 at the end of Bush s term, after four years pocked by occasional strikes. However in the year after taking office, Obama ordered more drone strikes than Bush did during his entire presidency. The 54 strikes in 2009 all took place in Pakistan.Strikes in the country peaked in 2010, with 128 CIA drone attacks and at least 89 civilians killed, at the same time US troop numbers surged in Afghanistan. Pakistan strikes have since fallen with just three conducted in the country last year. QUESTION: Is it possible that the CIA drone policy was just transferred from one administration to another?More from the Wall Street Journal below  (Photo Illustration 21WIRE s Shawn Helton). By Gordon Lubold and Shane Harris Wall Street JournalPresident Donald Trump has given the Central Intelligence Agency secret new authority to conduct drone strikes against suspected terrorists, U.S. officials said, changing the Obama administration s policy of limiting the spy agency s paramilitary role and reopening a turf war between the agency and the Pentagon.The new authority, which hadn t been previously disclosed, represents a significant departure from a cooperative approach that had become standard practice by the end of former President Barack Obama s tenure: The CIA used drones and other intelligence resources to locate suspected terrorists and then the military conducted the actual strike. The U.S. drone strike that killed Taliban leader Mullah Mansour in May 2016 in Pakistan was the best example of that hybrid approach, U.S. officials said.The Wall Street Journal continues here READ MORE TRUMP NEWS AT: 21st Century Wire Trump FilesSUPPORT 21WIRE  SUBSCRIBE & BECOME A MEMBER @ 21WIRE.TV",0,US_News,"March 17, 2017"
 GOP Senator Caught On Hot Mic Trashing His Own Party Over Roy Moore And Donald Trump (VIDEO)," Senator Jeff Flake (R-AZ) is liberated now that he has announced his retirement. In his resignation speech on the Senate floor, Flake issued a scathing takedown of Trump, and it seems his views have not changed. At a town hall on tax reform, Flake was caught on a hot mic while he was chatting with the mayor of Mesa, Arizona, fellow Republican John Giles. Flake said of extremist candidates and officials like Alabama Senate candidate and alleged pedophile Roy Moore, and the current  president  Donald Trump: If we become the party of Roy Moore and Donald Trump, we are toast. Giles responded: And I am not throwing smoke at you, but you are the guy. Just for fun, think about how much fun it would be, just to be the foil, you know, and point out what an idiot this guy [Trump] is. Giles then encourages Flake to  foil  the  idiot  Trump in 2020, and the two continue yucking it up about how ridiculous the kinds of people who are emerging as the face of their party are. It took a staffer reminding Flake of the mic to stop the conversation, but we ve certainly heard enough to know where he stands on the current state of the GOP.So, in other words, Jeff Flake, who is one of the most conservative members of the United States Senate, is fed up with the extremism in the GOP. He clearly thinks people like Roy Moore and Donald Trump have zero business being anywhere near the levers of power, and yet here we are. Trump is in the Oval Office, and Moore is a heartbeat away from being seated in the United States Senate.Watch the comments below:Featured image via Win McNamee/Getty Images",0,News,"November 18, 2017"
WHY IS LORETTA LYNCH OPENING For One Of The Biggest Black Lives Matter Leaders? Is This an Endorsement?,Loretta Lynch is head of the DOJ and is opening for Deray McKesson of Black Lives Matter tomorrow in Detroit. Is this an endorsement of the radical domestic terrorist organization that calls for looting and violence in the name of social justice? The Department of Justice has lost any remaining credibility it might have had. Loretta Lynch is a political hack and a radical racist! ,0,politics,"Aug 4, 2016"
OBAMA’S LIST OF 21 MEDAL OF FREEDOM Recipients Reads Like A Who’s Who Of The Far Left, ,0,politics,"Nov 16, 2016"
